0131409,Geri's Game,"In a park, an old man is playing a game of chess against himself; he's physically moving from side to side as he plays from white to black. As the game progresses, the two sides of himself become individual and distinct players, ""white"" being the pensive and thoughtful side, ""black"" being the aggressive hard hitting side. But as the game looks to be coming to a conclusion, white makes a surprisingly aggressive move which could change what looked to be the obvious outcome of the game. In an empty, tree-filled park, an old man sets out a game of chess. Sitting, he puts on spectacles and makes the first move: 1) e4. He removes his glasses, stands, and with the bent shuffle of a pensioner, walks around the table to sit on the other side. He smiles, his eyes brighten, he chuckles and makes his move. He walks to the other side, sits, puts on his glasses, and makes a move. The game continues, and soon Black is shredding White's defenses, taking piece after piece. Soon White is down to his king. Things are hopeless; in fact, White grasps his chest, in pain. Is there any way he can turn the tables on Black, his grinning self? Geri sets up a chess game to play his greatest opponent - himself.",0248808|0945571|0479113|1245104|1425244|0097674|0091455|0395479|0323250|0096273|0455565|1334585
0249677,Lady and the Tramp II: Scamp's Adventure,"Lady and Tramp's mischievous pup, Scamp, gets fed up with rules and restrictions imposed on him by life in a family, and longs for a wild and free lifestyle. He runs away from home and into the streets where he joins a pack of stray dogs known as the ""Junkyard Dogs."" Buster, the pack's leader, takes an instant disliking to the ""house-dog"" and considers him a rival. Angel, a junkyard pup Scamp's age, longs for the safety and comfort of life in a family and the two become instant companions. Will Scamp choose the wild and free life of a stray or the unconditional love of his family? Seeking the freedom to be a wild dog, the son of Lady and the Tramp runs away to join a gang of junkyard dogs.",0324941|0240684|0048280|0447854|0280030|0465940|0291082|0437503|0279967|0143808|0969647|0118692
0095489,The Land Before Time,"An orphaned brontosaurus named Littlefoot sets off in search of the legendary Great Valley. A land of lush vegetation where the dinosaurs can thrive and live in peace. Along the way he meets four other young dinosaurs, each one a different species, and they encounter several obstacles as they learn to work together in order to survive. ""Embark on a journey into an enchanting prehistoric adventure with dinosaur pals Littlefoot, Cera, Spike, Ducky and Petrie in this acclaimed animated classic for the entire family. In a long-ago age of rumbling volcanoes and perilous earthquakes, a young Bracheosaurus named Littlefoot suddenly finds himself on his own. Setting out to find the lush feeding grounds of the legendary Great Valley, he meets up with four other young dinosaurs who agree to join his quest. On their daring trek across a landscape filled with excitement and danger, the brave little band encounters hungry predators and daunting challenges as they discover new lessons in life and the importance of teamwork. An orphaned brontosaurus teams up with other young dinosaurs in order to reunite with their families in a valley.",0090633|0096787|0110300|0113596|0116817|0084649|0101329|0167247|0123950|0267657|0082406|0301526
0465925,Brother Bear 2,"Kenai, still a bear and Koda strongly believe that they do not need any girl, just each other. Kenai dreams of Nita, a girl he had met and saved when he was very young. After giving her an amulet, and promising they'd be friends forever, Nita leaves for her home and Kenai never sees her again. We then see Nita, now grown up, beautiful and preparing her her wedding. However, the ancestors are not pleased, as Nita is already tied to Kenai. The only way for Nita to break their bond and be happily married is to journey to the very place where Kenai gave her the amulet and burn it together. As Kenai, Nita and Koda journey to the place together, Koda cannot help but feel worried that Kenai might abandon him altogether for Nita. Will Nita break the bond she shares with Kenai and marry another? Will Koda be abandoned by his big brother? An old female friend of Kenai needs his help on a quest, much to Koda's growing consternation.",0328880|0437503|0457993|0348124|0279967|0401398|0318403|0120131|0249677|0240684|0280030|0283426
0369610,Jurassic World,"22 years after the original Jurassic Park failed, the new park (also known as Jurassic World) is open for business. After years of studying genetics the scientists on the park genetically engineer a new breed of dinosaur. When everything goes horribly wrong, will our heroes make it off the island? Jurassic World has been running with great success for more than a decade in the wake of the disaster that haunted the island 22 years ago. The park's geneticists have once again broken scientific and ethical boundaries in order to raise attendance for the park, now experiencing a decline in happy customers. Convinced that the new attraction will bring in many more people, but having crossed the line once again, the results may be devastating. 22 years after John Hammond envisioned a theme park full of dinosaurs, Jurassic World is a reality. Although it is everything he originally hoped it would be, attendance in the last decade has been lackluster. With the future of the park hanging in the balance, InGen scientists genetically engineer a new hybrid ""attraction"". When their new creation turns on them, will anyone get out alive? Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond. After 10 years of operation and visitor rates declining, in order to fulfill a corporate mandate, a new attraction is created to re-spark visitors' interest, which backfires horribly. The new Jurassic World, owned by the corporation of Simon Masrani operates in Isla Nublar, Central America, with dinosaurs genetically created by the InGen Company. The workaholic and uptight manager Claire Dearing receives her nephews Gray and Zach in the park, but she is too busy to give attention to them and asks her assistant to escort the boys. Meanwhile the dedicated Owen Grady is training four velociraptors and the InGen security guard Vic Hoskins believes that the animal can be trained for military use. When Owen and two other employees go to an isolated paddock to evaluate the new attraction of the park, the hybrid dinosaur Indominus Rex, the animal lures them, kills the two men and flees from the spot. Owen escapes and asks Masrani to kill the Indominus, but he believes his security team can contain and capture the animal that cost lots of money. However the team is destroyed by the Indominus and Claire orders the evacuation of the tourists from the island. But the dangerous pterosaurs escape from the aviary and the place goes havoc. Meanwhile Gray and Zach are riding a gyro-sphere in the restricted area and Claire and Owen seek them out. With the chaos in the island, Vic assumes the command and decides to use the four velociraptors to locate and destroy the Indominus. Will his plan work? A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction--a genetically modified giant stealth killing machine--escapes containment and goes on a killing spree.",0478970|2395427|2381249|2015381|0107290|0119567|0163025|0848228|1981115|2820852|2802144|1300854
1010048,Slumdog Millionaire,"The story of Jamal Malik, an 18 year-old orphan from the slums of Mumbai, who is about to experience the biggest day of his life. With the whole nation watching, he is just one question away from winning a staggering 20 million rupees on India's Jamal and his brother Salim were raised in the slums of Mumbai. Orphaned at a young age, they managed to survive as did their young friend Latika. Jamal becomes a contestant on India's version of Who Wants To Be A Millionnaire. He manages to get to 10 million rupees in his first appearance but is arrested by the police who want to know how an illiterate 'slumdog' - as children raised in the slum are called - could possibly know all of those answers without cheating. He explains how specific events in his life taught him the answers and all he can say that being asked questions to which he knows the answers is simply fate. He hopes that fate will give at least one more good turn as he had a very specific reason for going on the show in the first place. Eighteen year old Jamal Malik is having an amazing answering streak on In Mumbai, the eighteen year-old orphan from the slums Jamal Malik is tortured by the policemen in a precinct accused of cheating a game show. Jamal, who has no education and works in a call center serving tea, is close to wining twenty million rupees in the show Mumbai's Police Sergeant Srinivas and his Superior detain and interrogate a suspect by the name of Jamal Malik, who they suspect of cheating a popular Indian TV game show A Mumbai teen reflects on his upbringing in the slums when he is accused of cheating on the Indian Version of ""Who Wants to be a Millionaire?""",1504320|0947798|0454876|1024648|1285016|0120338|0499549|0887912|0405159|1454468|2024544|0268978
0240219,Winnie the Pooh: Seasons of Giving,Join pooh and his friends in 3 stories about the seasons,0324572|0384696|0220159|0220160|0163558|0170811|0119918|0267118|0072410|0323642|0457437|0407121
1814614,A Cinderella Story: Once Upon a Song,"Cyrano De Bergerac meets Cinderella. Over-worked, harried and terrified of being put back in foster care, 17 year old Katie (Lucy Hale) does her stepmother and step-siblings' bidding without complaining. Vocally gifted, Katie feels particularly upset when forced to lay down singing tracks so that her untalented stepsister, Bev Van Ravensway, can hopefully win a recording contract from Kensington Records - who's company President, Guy Morgan, is scouting for new spectacular talent at a talent showcase for the Performing Arts Department at a prestigious private school.",0356470|1196339|1579247|0429591|1646876|0361696|1055366|1252380|0396652|0368933|0306841|1648204
1059793,Garfield Gets Real,Follow Garfield behind the scenes in Cartoon World where he grows bored with his life as a comic strip star.,1135929|1470837|1389762|0455499|0356634|0472602|0279830|0243585|0473050|0952640|0414177|0405469
1196339,Princess Protection Program,"When a tiny country is invaded by a dictator, a young Princess (later known as Rosie) is taken into custody by the Princess Protection Program. She is whisked away to rural Louisiana where she must learn the ins and outs of behaving like a normal American teenager. In the process of adapting to her new life, Rosie gives her new friend and roommate, Carter, a few lessons in how to act with royal aplomb. When an evil dictator threatens to take over the kingdom, Princess Rosalinda gets put into the Princess Protection Program. She is taken under the wing of General Joe Mason, an agent from the agency, and his daughter, Carter, who works after school at a nearby bait shop. Rosalinda goes undercover as a regular teen named, Rosie with the help of Carter. In turn, Rosalinda helps Carter overcome insecurities with herself and her crush on Donny. A princess whose country has been invaded goes into hiding in Louisiana, where she has to learn to act like an ordinary teenager.",1055366|1252380|1579247|1369845|1646876|1648204|2008633|1114677|0810900|0475293|2448374|0962726
0844993,Hoodwinked Too! Hood vs. Evil,"Hood vs. Evil will find a teen such as Red Riding Hood who will be training in a distant land with a mysterious, covert group called the Sister Hoods. When Red and the Wolf get called upon by Nick Flippers the head of the Happily Ever After Agency over to investigate the disappearance of Hansel and Gretel. Red Riding Hood is training in the group of Sister Hoods, when she and the Wolf are called to examine the sudden mysterious disappearance of Hansel and Gretel.",0443536|0465502|0762125|0308353|1107365|0429589|1646926|0299172|0423294|0482603|0405469|0371606
2287250,Baby Geniuses and the Space Baby,The plot is that a baby is smarter than a dog in space.,2287238|2150163|1623780|0270846|0118665|1719665|0830861|0330994|1594972|1823664|0362165|0249516
0097351,Field of Dreams,"Iowa farmer Ray Kinsella hears a voice in his corn field tell him, ""If you build it, he will come."" He interprets this message as an instruction to build a baseball field on his farm, upon which appear the ghosts of Shoeless Joe Jackson and the other seven Chicago White Sox players banned from the game for throwing the 1919 World Series. When the voices continue, Ray seeks out a reclusive author to help him understand the meaning of the messages and the purpose for his field. ""If you build it, he will come"", is what thirty-six year old novice farmer Ray Kinsella hears several times over the course of days from a bodiless voice emanating from somewhere in the corn field on his Iowa farm, the voice which no others around him hears. Later, he has a vision that the ""it"" is a baseball field, the ""he"" Shoeless Joe Jackson, infamous for his association in the Chicago 8, the eight players of the 1919 Chicago White Sox who were banned for life from the sport for throwing games during that year's World Series in exchange for money from gamblers. Although it was proved that Jackson did take money, it was never proved that he participated in throwing any of the games. Ray grew up with baseball, his long deceased father, John Kinsella, who played in the minor leagues, lived in Chicago during that infamous baseball year, and told stories to Ray often about it and his hero Shoeless Joe when Ray was growing up. Ray was estranged from his father at the time of his death, something that Ray now regrets. With the moral support of his wife Annie Kinsella, Ray tears up part of their corn field to build that baseball field. Ray eventually hears the voice telling him other things, always without a clear understanding on Ray's part of what it all means. One he believes has to do with famed '60's writer Terence Mann, now a recluse who stopped writing because he, renowned as *the* voice of his generation, didn't always want to be the answer to his generation's problems. Another he believes has to do with Archie ""Moonlight"" Graham, who played only one half of one inning of one major league game in 1922, and who died in 1972. Ray's voice led path may be difficult to achieve since cynical Mann may not have the same direction of the voice as Ray, and since Graham is dead. Ray will have to work through these puzzles to understand the full meaning of what the voice wants for him, which may not happen if he and Annie lose the farm and thus the baseball field, a real possibility due to the baseball field taking away from earning income from the farm, especially as Annie's cutthroat brother Mark, who says he is looking out for his sister's best interest, will do whatever needed to get Ray back to what Mark considers reality of earning a living from the farm. An Iowa corn farmer, hearing voices, interprets them as a command to build a baseball diamond in his fields; he does, and the Chicago White Sox come.",0265662|0109127|0108037|0104868|0107985|0106611|0087538|0074174|0110363|0067992|0109520|0085334
0118665,Baby Geniuses,"Dr. Elena Kinder and Dr. Heap work for BABYCO, the world's leading manufacturer in baby products. What the public doesn't know, however, is that Dr. Kinder and Dr. Heap are secretly working on cracking the code to ""baby talk"" which is actually a highly sophisticated language which allows babies to communicate the knowledge of the secrets of the universe with which they are born. Problems arise when Sly, the smartest of the babies, escapes from the lab and unites the babies of the outside world to help free the babies trapped in the lab. Kinder and Heap must find Sly before it is too late. Two scientists, Dr. Elena Kinder and Dr. Heep use genius baby studies to fund their Babyco theme park. At age two, the children are due to 'cross over', learn to talk, and forget their universal knowledge. One mischievous toddler, Sly, makes repeated attempts to escape the ""Kinder"" lab and one night, he actually succeeds. What Sly does not expect is to run into his twin, Whit, in a mall playground. Although Sly and Whit share a telepathic bond, they have no idea of each other's existence. When the guards from the lab capture Whit, mistaken him for Sly, and take him back to the Kinder lab, Sly is taken home by Whit's adopted mother, who has mistaken him for Whit. Scientist hold talking, super-intelligent babies captive, but things take a turn for the worse when a mix-up occurs between a baby genius and its twin.",2150163|0270846|2287238|1623780|0830861|0330994|1719665|0362165|1823664|1594972|1547230|2287250
0179552,The Adventures of Tintin,"An animated series based on the popular European comics. Tintin, a young Belgian reporter, gets involved in various mysteries and adventures with his dog Snowy, his friends Captain Haddock and Professor Calculus, and the bumbling detectives, Thomson and Thompson. Tintin and his cohorts investigate jewel thefts, track kidnappers, solve murders, and find sunken treasure in journeys ranging from around the world to their own backyard. In this series, we witness the adventures of Tintin, a young reporter and his faithful dog, Snowy, as they travel around the world on adventures.",0069383|0983193|0096657|0112175|0065106|0175863|0092345|0103584|0088491|0074028|0053502|0280277
0089791,Pee-wee's Big Adventure,"The cartoonish and childish character Pee Wee Herman goes on a big adventure for the first time ever when his beloved shiny new bicycle is stolen by his nemesis Francis Buxton, a fellow man-child and neighborhood rich ""kid."" And he sets off on an obsessive cross-country journey, determined to recover it. Pee-wee's awkward and childish attempts to be cool and mature. The love of Pee-wee Herman's life is his bicycle. When it is stolen, he is send on a wild cross country adventure after a fortune teller tells him his bicycle is in the basement of the Alamo. Along the way, Pee-wee encounters an escaped convict, a waitress with wanderlust and a jealous boyfriend, and a mysterious female truck driver. Pee-wee's bicycle, a material object he desires above all human relationships, is stolen. The journey he is forced to make exposes him to the land that suburbia forgot, a mythical working-class America filled with truck stops, waitresses and runaway convicts. This is Tim Burton's remake of Vittorio De Sica's Italian neo-realist classic, The Bicycle Thief. middle class in America. Pee-wee Herman, a man who is handicapped by natural immaturity has a happy go lucky life, his house is full of toys and gadgets and has a dog named ""Speck"". He also has a bicycle which he loves likes its his own child. However, his enemy Francis Buxton, who is also naturally immature and rich covets Pee-wee's bike, then as Pee-wee was shopping for more toys and things for his house, he noticed that his bike was gone, he immediately blames this on Francis as he believes that Francis has stolen it, but Francis claims that he has nothing to do with it. This is when tries to search for it, then he was told by a fortune teller, that it is in the Alamo, which is in San Antonio, Texas. Pee-wee is determined to find his bike. When eccentric man-child Pee-Wee Herman gets his beloved bike stolen in broad daylight, he sets out across the U.S. on the adventure of his life.",0090500|0251640|0084868|1142977|0116683|0085334|0107688|0060345|0058536|0059026|0096438|0067992
0240684,The Little Mermaid II: Return to the Sea,"After having found a magic locket which shows the kingdom of Atlantica, Melody decides to run away from home and find the truth behind it. Ariel eventually discovers that her daughter has run away after being told by Sebastian. Ariel must turn back into a mermaid to go into the sea once more to find her missing daughter. However, the crazy sister of Ursula, named Morgana intends to take control over the entire ocean. Ariel and her friends must stop Morgana from accomplishing the mission that Ursula failed and save Melody from her evil clutches. Morgana, sister of Ursula, almost steals the baby Melody from her parents, Ariel and Eric. To protect Melody, she's told never to enter the ocean, but by her 12th birthday, she's been swimming there for years. She discovers the magic locket that was to be her christening gift, which makes her visible to Morgana. Morgana tempts her by offering her fondest wish, to turn her into a mermaid; however, to remain a mermaid, she'll have to steal the magic trident from King Triton (who, unknown to her, is her grandfather). Meanwhile, all the sea creatures are searching for her. Along the way, she joins up with comic relief sidekicks Tip (a penguin) and Dash (a walrus). When she returns with the trident, Morgana's evil nature is revealed, and there is a massive battle of good and evil. To protect her from a sea witch, Ariel's daughter is not allowed in the ocean; but when she becomes 12, she runs away to an adventure under the sea.",0969647|0291082|0465940|0279967|0280030|0249677|0143808|0118692|0097757|0107952|0437503|0120131
0032910,Pinocchio,"Inventor Gepetto creates a wooden marionette called Pinocchio. His wish that Pinocchio be a real boy is unexpectedly granted by a fairy. The fairy assigns Jiminy Cricket to act as Pinocchio's ""conscience"" and keep him out of trouble. Jiminy is not too successful in this endeavor and most of the film is spent with Pinocchio deep in trouble. Jiminy Cricket, a vagabond insect, spends a rainy night at the shop of toymaker Geppetto. The Blue Fairy brings a marionette to life after Geppetto wishes on a star for a son, and Jiminy Cricket is appointed the new boy's conscience. He has a devil of a time keeping up as Pinocchio is willingly lured through various forms of temptation, the most frightening of which leads him to Pleasure Island, where he drinks, smokes, and is almost turned into a jackass. A living puppet, with the help of a cricket as his conscience, must prove himself worthy to become a real boy.",0033563|0034492|0029583|0046183|0048280|0042332|0055254|0053285|0043274|0061852|0070608|0057546
0065421,The AristoCats,"Retired madame Adelaide Bonfamille enjoys the good life in her Paris villa with even classier cat Duchess and three kittens: pianist Berlioz, painter Toulouse and sanctimonious Marie. When loyal butler Edgar overhears her will leaves everything to the cats until their death, he drugs and kidnaps them. However retired army dogs make his sidecar capsize on the country. Crafty stray cat Thomas O'Malley takes them under his wing back to Paris. Edgar tries to cover his tracks and catch them at return, but more animals turn on him, from the cart horse Frou-Frou to the tame mouse Roquefort and O'Malley's jazz friends. The beloved, pampered housecat of a retired opera star in 1910 Paris finds herself stranded in the countryside with her three children, the victims of a plot by their owner's butler to cheat them out of a huge inheritance. They must find their way back to their home and owner, with the help of an independent-minded tomcat and other animal accomplices, while evading the butler and foiling his plan. With the help of a smooth talking tomcat, a family of Parisian felines set to inherit a fortune from their owner try to make it back home after a jealous butler kidnaps them and leaves them in the country.",0048280|0070608|0057546|0055254|0034492|0046183|0061852|0033563|0032910|0043274|0053285|0042332
2452042,The Peanuts Movie,"Charlie Brown, Snoopy, Lucy, Linus and the rest of the beloved ""Peanuts"" gang make their big-screen debut, like they've never been seen before, in state of the art 3D animation. Charlie Brown, the world's most beloved underdog, embarks upon an epic and heroic quest, while his best pal, the lovable beagle Snoopy, takes to the skies to pursue his arch-nemesis, the Red Baron. From the imagination of Charles M. Schulz and the creators of the ICE AGE films, THE PEANUTS MOVIE will prove that every underdog has his day. Snoopy embarks upon his greatest mission as he and his team take to the skies to pursue their arch-nemesis, while his best pal Charlie Brown begins his own epic quest back home to win the love of his life.",1979388|2510894|2872750|2224026|0837562|1860353|2293640|0481499|1453405|0864835|1772341|2245084
0325980,Pirates of the Caribbean: The Curse of the Black Pearl,"This swash-buckling tale follows the quest of Captain Jack Sparrow, a savvy pirate, and Will Turner, a resourceful blacksmith, as they search for Elizabeth Swann. Elizabeth, the daughter of the governor and the love of Will's life, has been kidnapped by the feared Captain Barbossa. Little do they know, but the fierce and clever Barbossa has been cursed. He, along with his large crew, are under an ancient curse, doomed for eternity to neither live, nor die. That is, unless a blood sacrifice is made. When Captain Barbossa sends his pirate crew to kidnap Elizabeth Swan and the last remaining piece of Aztec gold. A blacksmith called Will Turner joins a recently captured pirate named Jack Sparrow and goes off searching for Elizabeth. It's isn't until they all meet up, that they discover the real terrifying truth behind the Aztec gold, and why they need Will Turner and not Elizabeth Swan. William Turner, a resourceful young blacksmith, teams up with the eccentric pirate ""Captain"" Jack Sparrow to save his love, the Governor's daughter, Elizabeth Swann, who has been mistakenly captured by the clever and treacherous Barbossa, a former ally of Jack, to make a blood sacrifice so as to end the curse that has been casted upon him and his crew. Will and Jack steal a ship from the Royal Navy and arrive at Tortuga, a pirate port. There Jack meets his friend Joshamee Gibbs and with a buccaneer and ""able bodied"" crew, set sail to save Elizabeth and take back the Black Pearl. Meanwhile, Barbossa discovers that not Elizabeth's but someone else's blood was required for the sacrifice. Whose blood is it? Pirates of the Caribbean is a sweeping action-adventure story set in an era when villainous pirates scavenged the Caribbean seas. This roller coaster tale teams a young man, Will Turner, with an unlikely ally in rogue pirate Jack Sparrow. Together, they must battle a band of the world's most treacherous pirates, led by the cursed Captain Barbossa, in order to save Elizabeth, the love of Will's life, as well as recover the lost treasure that Jack seeks. Against improbable odds, they race towards a climactic confrontation on the mysterious Isla de Muerta. Clashing their swords in fierce mortal combat, Will and Jack attempt to recapture The Black Pearl ship, save the British navy, and relinquish a fortune in forbidden treasure thereby lifting the curse of the Pirates of the Caribbean. After Elizabeth Swann is kidnapped by the evil Captain Barbossa and his crew, the blacksmith Will Turner and the pirate Jack Sparrow, who used to be captain of Barbossa's ship, team up to rescue Ms. Swann. But they soon discover that the pirates have their own secret, sinister purpose with Ms. Swann, and that there's much more going on that a simple kidnapping. Blacksmith Will Turner teams up with eccentric pirate ""Captain"" Jack Sparrow to save his love, the governor's daughter, from Jack's former pirate allies, who are now undead.",0383574|0449088|1298650|0167261|0107290|0167260|0120737|0903624|1201607|0499549|0372784|1170358
0110613,My Girl 2,"Vada Sultenfuss has a holiday coming up, and an assignment: to do an essay on someone she admires and has never met. She decides she wants to do an assignment on her mother, but quickly realizes she knows very little about her. She manages to get her father to agree to let her go to LA to stay with her Uncle Phil and do some research on her mother. Once in LA, she finds herself under the protection of Nick, the son of Phil's girlfriend, who at first is very annoyed at losing his holidays to escort a hick *girl* around town. However, he soon becomes more involved in the difficult search. Vada Sultenfuss must go to LA to stay with her Uncle Phil to do some research on her mother's life, but finds much more...",0102492|0110989|0101635|0112435|0098966|0106701|0112642|0109891|0103786|0116571|0113442|0106965
0317132,Because of Winn-Dixie,"A 10-year-old girl, abandoned by her mother when she was three, moves to a small town in Florida with her father, a preacher. While there, she adopts a stray dog whom she names after the local supermarket where he was found. With her goofy pooch by her side, she meets an eclectic group of townspeople and rekindles an almost lost relationship with her father. A mischievous dog befriends a lonely young girl in a new town and helps her make new friends.",0412366|0398808|0413895|0846308|0484831|0453494|0120118|0462346|1075417|0476995|0156812|0349205
1028576,Secretariat,"Housewife and mother Penny Chenery agrees to take over her ailing father's Virginia-based Meadow Stables, despite her lack of horse-racing knowledge. Against all odds, Chenery -- with the help of veteran trainer Lucien Laurin -- manages to navigate the male-dominated business, ultimately fostering the first Triple Crown winner in twenty-five years. The highly fictionalized adaptation of the Secretariat story from Penny Tweedy's supposed lack of horse racing knowledge to the much overblown rivalry between Secretariat and his ""nemesis"" Sham. With the help of eccentric trainer but supreme horseman Lucien Laurin, this is the story of a Virginia horse taking racing by storm and making himself a household name while winning the first Triple Crown in 25 years in World Record time. Penny Chenery Tweedy and colleagues guide her long-shot but precocious stallion to set, in 1973, the unbeaten record for winning the Triple Crown.",0418647|0265662|0109279|0434215|0318850|1381767|2039339|0078872|0376105|0086102|0397313|0307639
0405469,The Wild,"Ryan is a lion who wants to go to the wild, where his dad (Samson) once lived. When he gets himself shipped to Africa, his zoo friends (and Samson) work together to bring him back. When they get to Africa, however, the animals find themselves in a pile of danger. They have to fight an evil wildebeest called Kazar. But Kazar's safe compared to the other danger on the island- a volcano that's on the edge of eruption. Can the animals find Ryan and get out of Africa before the volcano erupts in so little time? An adolescent lion is accidentally shipped from the New York Zoo to Africa. Now running free, his zoo pals must put aside their differences to help bring him back.",1107365|0361089|0299172|0400717|1646926|0371606|0130623|0482603|0423294|0327084|0429589|0396555
0313680,Tarzan & Jane,"As Tarzan and Jane's one-year wedding anniversary approaches, Jane searches the jungle for the perfect gift for Tarzan, even enlisting the help of Terk and Tantor. As they recall the many adventures they've shared so far, Jane realizes what an exciting year it's been in the jungle from encounters with old friends, outsmarting panthers to surfing the lava down an erupting volcano. But all of that is nothing compared to the surprise that Tarzan has in store for Jane. After being married an entire year, Jane thinks back on some of her and Tarzan's adventures as she seaches for something special to mark the occasion with.",0437503|0283754|0348124|0324941|0120855|0465940|0249677|0280030|0283426|0457993|0279967|0447854
0338512,Deux fr?res,"Set not so long ago in a distant land, the film follows the adventures of twin tiger cubs--one shy and gentle, the other bold and fierce--who are born among the temple ruins of an exotic jungle. However, on a fateful day, the brothers are separated by fate. The bold brother is sold off to a circus, where homesickness and living in a cage rob him of his spirit. Meanwhile, the shy cub becomes the beloved companion of the governor's lonely young son, until an accident forces the family to give him away to a man who resolves to break his gentle nature and turn him into a fighter for sport. When they are fully grown the brothers find themselves reunited--but as forced enemies, pitted against each other. Two tigers are separated as cubs and taken into captivity, only to be reunited years later as enemies by an explorer (Pearce) who inadvertently forces them to fight each other.",0095800|0361715|0397313|1618421|0281373|0112342|0056173|0344854|0106965|0756648|0166813|0164912
2114184,The High Fructose Adventures of Annoying Orange,A tv series of the popular youtube series ''Annoying Orange''. Where Orange goes on an adventure with his friends. His weird friend Nerville basically played by a youtuber has a fear of aliens. So Orange and his friends is the one that can stop the adventure.,0113199|2349440|0795256|1696192|1595842|0128890|1715368|0857277|1029211|0450208|0855673|0421306
0220160,Winnie the Pooh Franken Pooh,"In ""Franken Pooh"", Piglet is trying to tell a not-so-scary story, but Tigger makes it scary. Dr. Von Piglet creates the Monster Franken Pooh, who rampages, looking for honey! In ""Things That Go Piglet In The Night"", Eeyore is trying to learn how to swing at night time, because he doesn't get a chance during the day. But Piglet thinks he's a monster when he hears him yowling and covers himself with a pillowcase to hide, but everyone else thinks he's a ghost and they go on a wild 'ghost' chase, trying to capture the 'ghost'. In ""Pooh Moon"", the gang go on a camping trip, and when Piglet and Pooh decide to guard the corn, they fall asleep and the fire pops the corn and they believe they have gotten popped to the moon. But Tigger, Rabbit and Gopher believe they've been grabbed by the Grab Me Gotcha.",0163558|0220159|0240219|0384696|0170811|0324572|0220171|0072410|0267118|0063819|0119918|0061199
1415283,Nanny McPhee and the Big Bang,"Nanny McPhee arrives to help a harried young mother who is trying to run the family farm while her husband is away at war, though she uses her magic to teach the woman's children and their two spoiled cousins five new lessons.",0396752|0413895|0410377|0457419|0416236|0247638|0349205|0339291|0452598|0164912|0461770|0327679
0118289,Cow and Chicken,The program focuses on the misadventures of two unlikely yet somehow biological siblings: Cow and Chicken.,0115157|0175058|0292800|0312109|0218769|0419326|0154061|0131664|0451461|0419315|0115200|0112123
2252938,Wander Over Yonder,"The series follows Wander and his steed Sylvia traveling from planet to planet helping people have fun and live free, all against Lord Hater and his army of Watchdogs' evil reign.",2758770|1140100|1942683|3061050|4839610|3061046|1865718|0795256|1178180|3219170|1029211|0450208
0107985,Rookie of the Year,"12-year-old Henry Rowengartner, whose late father was a minor league baseball player, grew up dreaming of playing baseball, despite his physical shortcomings. Although he's close to his mother Mary, Henry hates Mary's latest boyfriend, Jack Bradfield. After Henry's arm is broken while trying to catch a baseball at school, the tendon in that arm heals too tightly, allowing Henry to throw pitches that are as fast as 103 mph. Henry is spotted at nearby Wrigley Field by Larry ""Fish"" Fisher, the general manager of the struggling Chicago Cubs, after Henry throws an opponent's home-run ball all the way from the outfield bleachers back to the catcher, and it seems that Henry may be the pitcher that team owner Bob Carson has been praying for. At first, Cubs manager Sal Martinella doesn't like Henry being on the team, but despite the rawness of his talent, Henry revives everyone's team spirit and reignites the enthusiasm of the fans. While money hungry Jack pulls strings behind the scenes to line his own pockets, Mary starts to fall for veteran pitcher Chet ""Rocket"" Steadman, whose injuries are curtailing a once sparkling career. While Henry bonds with Chet, Henry's friends resent Henry's star status when he arrives late to help them work on an old boat. As the Cubs head for the National League Championship series, Jack agrees to hand over Henry's contract to the New York Yankees for 25 million dollars. Mary doesn't like that, so when Jack angers Mary even more by stupidly saying that Henry is half his, Mary literally punches Jack out the door, with Henry cheering her on. Thinking about the idea of retiring, both Henry and Chet start performing badly, but they set out to redeem themselves at the National League championship series. Henry Rowengartner is a young kid who is a big baseball fan. He even plays on a little league team, but he is rather lacking in skill. This is highly present when Henry slips on a baseball and breaks his arm. When his arm heals, Henry attends a Chicago Cubs game. A home run by the opposing team is hit, and, corresponding with the tradition, must be thrown back. Henry ends up throwing the ball back, but he throws it back all the way to home plate on a dead line. Henry is quickly signed by the Cubs and is the biggest phenom in Major League Baseball. But, is all the fame and fortune too much for him to handle at such a young age, or will he continue as the best pitcher in baseball? A twelve-year-old Chicago boy gets to help his favourite baseball team, the Chicago Cubs, when his broken arm heals in such a way to give him an unusually quick throw. He becomes a rookie pitching sensation, but learns that fame and a major baseball career have costs. When an accident miraculously gives a boy an incredibly powerful pitching arm, he becomes a major league pitcher for the Chicago Cubs.",0109127|0110364|0110363|0109520|0104868|0108037|0116000|0265662|0112499|0110006|0106611|0097351
0200809,Life-Size,A widower's daughter accidentally brings her doll to life while trying to cast a spell to resurrect her mother.,0282521|0361467|0194422|0294425|0322330|0467421|0192618|0186726|0151683|0400497|0393596|0120783
